Order Id,Order Date,Ship Mode,Segment,Country,City,State,Postal Code,Region,Category,Sub Category,Product Id,cost price,List Price,Quantity,Discount Percent,total buying,total profit,total sell
5714,11/3/2022 0:00,Standard Class,Home Office,United States,New York City,New York,10035,East,Technology,Phones,TEC-PH-10003655,10,10,3,3,30,-0.3,30
5715,2/23/2023 0:00,Standard Class,Consumer,United States,Richmond,Virginia,23223,South,Office Supplies,Storage,OFF-ST-10001476,150,180,5,2,750,146.4,900
5716,7/29/2023 0:00,Second Class,Corporate,United States,Ann Arbor,Michigan,48104,Central,Technology,Accessories,TEC-AC-10002049,560,620,5,5,2800,269,3100
5717,6/24/2023 0:00,Second Class,Corporate,United States,Ann Arbor,Michigan,48104,Central,Technology,Phones,TEC-PH-10003875,30,30,3,4,90,-1.2,90
5718,6/20/2023 0:00,Second Class,Corporate,United States,Ann Arbor,Michigan,48104,Central,Office Supplies,Envelopes,OFF-EN-10003286,60,60,7,2,420,-1.2,420
5719,3/10/2022 0:00,Second Class,Corporate,United States,Ann Arbor,Michigan,48104,Central,Office Supplies,Appliances,OFF-AP-10003971,20,30,3,2,60,29.4,90
5720,7/10/2022 0:00,Second Class,Consumer,United States,Lafayette,Indiana,47905,Central,Office Supplies,Storage,OFF-ST-10001031,70,80,5,5,350,46,400
5721,7/27/2023 0:00,First Class,Corporate,United States,Springfield,Oregon,97477,West,Office Supplies,Fasteners,OFF-FA-10000304,10,10,5,2,50,-0.2,50
5722,3/7/2023 0:00,First Class,Corporate,United States,Springfield,Oregon,97477,West,Technology,Accessories,TEC-AC-10000358,80,90,3,3,240,27.3,270
5723,1/5/2023 0:00,First Class,Corporate,United States,Springfield,Oregon,97477,West,Technology,Accessories,TEC-AC-10002800,130,160,4,3,520,115.2,640
5724,5/24/2022 0:00,Standard Class,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Paper,OFF-PA-10004735,10,10,2,5,20,-0.5,20
5725,1/25/2022 0:00,Standard Class,Corporate,United States,Chicago,Illinois,60653,Central,Office Supplies,Storage,OFF-ST-10002574,310,330,3,2,930,53.4,990
5726,8/19/2023 0:00,First Class,Corporate,United States,New York City,New York,10011,East,Technology,Accessories,TEC-AC-10004171,830,900,9,5,7470,585,8100
5727,7/4/2022 0:00,Standard Class,Corporate,United States,Houston,Texas,77095,Central,Technology,Phones,TEC-PH-10002922,770,950,7,5,5390,1212.5,6650
5728,12/20/2023 0:00,Standard Class,Consumer,United States,Madison,Wisconsin,53711,Central,Technology,Accessories,TEC-AC-10003023,160,180,3,2,480,56.4,540
5729,2/12/2022 0:00,Standard Class,Consumer,United States,Madison,Wisconsin,53711,Central,Office Supplies,Appliances,OFF-AP-10003590,920,1090,3,2,2760,488.2,3270
5730,10/7/2022 0:00,Standard Class,Consumer,United States,Madison,Wisconsin,53711,Central,Office Supplies,Labels,OFF-LA-10003510,50,60,2,2,100,18.8,120
5731,8/26/2022 0:00,Standard Class,Consumer,United States,Madison,Wisconsin,53711,Central,Furniture,Bookcases,FUR-BO-10003159,420,460,4,2,1680,150.8,1840
5732,2/15/2022 0:00,Standard Class,Consumer,United States,Madison,Wisconsin,53711,Central,Office Supplies,Paper,OFF-PA-10002713,30,30,4,4,120,-1.2,120
5733,11/24/2022 0:00,First Class,Corporate,United States,Milford,Connecticut,6460,East,Furniture,Bookcases,FUR-BO-10002598,590,640,9,2,5310,437.2,5760
5734,8/1/2023 0:00,First Class,Corporate,United States,Milford,Connecticut,6460,East,Office Supplies,Supplies,OFF-SU-10002537,20,30,3,4,60,28.8,90
5735,4/10/2023 0:00,First Class,Corporate,United States,Milford,Connecticut,6460,East,Furniture,Furnishings,FUR-FU-10003976,20,30,2,2,40,19.4,60
5736,8/21/2022 0:00,Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Binders,OFF-BI-10000174,10,10,3,3,30,-0.3,30
5737,12/25/2022 0:00,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Paper,OFF-PA-10002893,20,20,2,3,40,-0.6,40
5738,6/24/2023 0:00,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Furniture,Furnishings,FUR-FU-10003194,20,20,2,3,40,-0.6,40
5739,1/2/2022 0:00,Standard Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Binders,OFF-BI-10004233,30,40,3,5,90,28,120
5740,10/9/2022 0:00,First Class,Corporate,United States,Fairfield,California,94533,West,Office Supplies,Paper,OFF-PA-10000232,10,10,2,4,20,-0.4,20
5741,10/19/2022 0:00,First Class,Corporate,United States,Fairfield,California,94533,West,Furniture,Furnishings,FUR-FU-10001095,30,30,1,4,30,-1.2,30
5742,6/30/2023 0:00,First Class,Corporate,United States,Fairfield,California,94533,West,Technology,Machines,TEC-MA-10004679,490,530,2,4,980,58.8,1060
5743,8/20/2022 0:00,First Class,Corporate,United States,Fairfield,California,94533,West,Office Supplies,Paper,OFF-PA-10003651,30,30,4,4,120,-1.2,120
5744,4/15/2022 0:00,First Class,Corporate,United States,Fairfield,California,94533,West,Office Supplies,Paper,OFF-PA-10000743,20,20,3,2,60,-0.4,60
5745,4/1/2023 0:00,First Class,Corporate,United States,Fairfield,California,94533,West,Office Supplies,Storage,OFF-ST-10002743,710,800,7,4,4970,598,5600
5746,5/29/2022 0:00,First Class,Corporate,United States,Fairfield,California,94533,West,Furniture,Furnishings,FUR-FU-10003829,20,20,7,4,140,-0.8,140
5747,9/8/2023 0:00,Standard Class,Consumer,United States,Greenville,North Carolina,27834,South,Technology,Phones,TEC-PH-10002496,230,250,2,5,460,27.5,500
5748,1/4/2022 0:00,Standard Class,Consumer,United States,Greenville,North Carolina,27834,South,Technology,Accessories,TEC-AC-10002473,60,70,3,3,180,27.9,210
5749,6/20/2022 0:00,Standard Class,Consumer,United States,Greenville,North Carolina,27834,South,Technology,Accessories,TEC-AC-10004877,20,20,3,3,60,-0.6,60
5750,2/3/2022 0:00,Standard Class,Consumer,United States,Long Beach,New York,11561,East,Technology,Phones,TEC-PH-10000923,60,70,5,4,300,47.2,350
5751,12/17/2022 0:00,Standard Class,Consumer,United States,Buffalo Grove,Illinois,60089,Central,Furniture,Tables,FUR-TA-10001539,320,360,3,3,960,109.2,1080
5752,6/22/2023 0:00,Standard Class,Consumer,United States,San Diego,California,92037,West,Office Supplies,Labels,OFF-LA-10003498,40,40,3,2,120,-0.8,120
5753,7/22/2023 0:00,Standard Class,Consumer,United States,San Diego,California,92037,West,Office Supplies,Labels,OFF-LA-10004484,20,20,5,4,100,-0.8,100
5754,3/12/2023 0:00,Standard Class,Consumer,United States,Richmond,Kentucky,40475,South,Furniture,Chairs,FUR-CH-10000015,740,870,4,2,2960,502.6,3480
5755,4/20/2022 0:00,Second Class,Consumer,United States,Springfield,Virginia,22153,South,Office Supplies,Art,OFF-AR-10003732,10,10,2,3,20,-0.3,20
5756,4/23/2023 0:00,Standard Class,Consumer,United States,Fort Worth,Texas,76106,Central,Office Supplies,Appliances,OFF-AP-10004052,0,0,4,4,0,0,0
5757,7/9/2023 0:00,Standard Class,Consumer,United States,Fort Worth,Texas,76106,Central,Technology,Copiers,TEC-CO-10002095,1740,2000,5,3,8700,1240,10000
5758,6/27/2023 0:00,Standard Class,Consumer,United States,Raleigh,North Carolina,27604,South,Furniture,Furnishings,FUR-FU-10004270,40,50,3,2,120,29,150
5759,1/13/2023 0:00,First Class,Consumer,United States,Hialeah,Florida,33012,South,Technology,Machines,TEC-MA-10000423,30,30,3,4,90,-1.2,90
5760,5/5/2023 0:00,Same Day,Home Office,United States,Los Angeles,California,90032,West,Office Supplies,Storage,OFF-ST-10001526,450,480,4,3,1800,105.6,1920
5761,7/22/2023 0:00,Same Day,Home Office,United States,Los Angeles,California,90032,West,Office Supplies,Binders,OFF-BI-10002194,10,10,1,2,10,-0.2,10
5762,4/27/2022 0:00,First Class,Consumer,United States,Lake Forest,California,92630,West,Office Supplies,Appliances,OFF-AP-10000828,480,540,3,2,1440,169.2,1620
5763,11/25/2023 0:00,First Class,Consumer,United States,Lake Forest,California,92630,West,Furniture,Furnishings,FUR-FU-10001473,50,50,4,4,200,-2,200
5764,11/26/2023 0:00,First Class,Corporate,United States,Long Beach,New York,11561,East,Furniture,Chairs,FUR-CH-10004983,1200,1450,10,4,12000,2442,14500
5765,12/16/2023 0:00,Second Class,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Storage,OFF-ST-10003994,300,350,6,4,1800,286,2100
5766,4/4/2023 0:00,Standard Class,Consumer,United States,Redding,California,96003,West,Technology,Phones,TEC-PH-10004447,310,330,3,4,930,46.8,990
5767,7/16/2023 0:00,Standard Class,Home Office,United States,San Antonio,Texas,78207,Central,Office Supplies,Labels,OFF-LA-10004545,50,60,6,5,300,57,360
5768,10/30/2023 0:00,Second Class,Corporate,United States,Houston,Texas,77070,Central,Technology,Accessories,TEC-AC-10003116,80,90,6,3,480,57.3,540
5769,9/7/2022 0:00,Standard Class,Consumer,United States,Leominster,Massachusetts,1453,East,Office Supplies,Labels,OFF-LA-10001641,0,0,1,2,0,0,0
5770,9/13/2023 0:00,Standard Class,Consumer,United States,Leominster,Massachusetts,1453,East,Office Supplies,Paper,OFF-PA-10002377,20,20,4,5,80,-1,80
5771,4/29/2022 0:00,Standard Class,Corporate,United States,Los Angeles,California,90032,West,Furniture,Furnishings,FUR-FU-10000010,10,10,3,2,30,-0.2,30
5772,2/15/2023 0:00,Standard Class,Corporate,United States,Los Angeles,California,90032,West,Office Supplies,Appliances,OFF-AP-10002651,950,1160,4,4,3800,793.6,4640
5773,3/27/2022 0:00,Standard Class,Corporate,United States,Springfield,Missouri,65807,Central,Technology,Copiers,TEC-CO-10002313,550,600,1,4,550,26,600
5774,7/16/2023 0:00,Standard Class,Consumer,United States,Waco,Texas,76706,Central,Office Supplies,Storage,OFF-ST-10001580,20,20,2,3,40,-0.6,40
5775,4/20/2022 0:00,Standard Class,Consumer,United States,Los Angeles,California,90036,West,Furniture,Chairs,FUR-CH-10001545,580,640,7,2,4060,407.2,4480
5776,2/26/2022 0:00,Standard Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Binders,OFF-BI-10004826,10,10,1,2,10,-0.2,10
5777,11/6/2023 0:00,Standard Class,Consumer,United States,Auburn,New York,13021,East,Office Supplies,Binders,OFF-BI-10000301,20,20,3,5,60,-1,60
5778,4/13/2022 0:00,Standard Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Paper,OFF-PA-10000994,90,100,1,3,90,7,100
5779,1/4/2023 0:00,Standard Class,Consumer,United States,Los Angeles,California,90008,West,Office Supplies,Art,OFF-AR-10003156,20,30,3,2,60,29.4,90
5780,12/22/2022 0:00,Standard Class,Consumer,United States,Los Angeles,California,90008,West,Furniture,Chairs,FUR-CH-10000988,100,110,1,4,100,5.6,110
5781,5/25/2022 0:00,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Technology,Machines,TEC-MA-10003329,70,70,3,3,210,-2.1,210
5782,9/4/2023 0:00,Second Class,Consumer,United States,Chico,California,95928,West,Office Supplies,Art,OFF-AR-10001547,0,0,1,4,0,0,0
5783,10/8/2023 0:00,Second Class,Consumer,United States,Chico,California,95928,West,Office Supplies,Envelopes,OFF-EN-10003072,20,20,4,3,80,-0.6,80
5784,10/20/2023 0:00,Second Class,Consumer,United States,Chico,California,95928,West,Office Supplies,Paper,OFF-PA-10000726,30,40,4,4,120,38.4,160
5785,2/18/2023 0:00,Standard Class,Consumer,United States,Springfield,Oregon,97477,West,Furniture,Bookcases,FUR-BO-10001972,200,220,6,3,1200,113.4,1320
5786,7/18/2022 0:00,Standard Class,Consumer,United States,Springfield,Oregon,97477,West,Office Supplies,Supplies,OFF-SU-10004664,40,40,6,2,240,-0.8,240
5787,11/11/2022 0:00,Standard Class,Consumer,United States,Springfield,Oregon,97477,West,Office Supplies,Binders,OFF-BI-10003676,20,20,7,4,140,-0.8,140
5788,2/12/2022 0:00,Standard Class,Consumer,United States,Springfield,Oregon,97477,West,Office Supplies,Art,OFF-AR-10003727,80,100,7,2,560,138,700
5789,2/5/2023 0:00,Second Class,Corporate,United States,Jacksonville,Florida,32216,South,Furniture,Furnishings,FUR-FU-10003829,10,10,5,2,50,-0.2,50
5790,4/6/2022 0:00,Second Class,Corporate,United States,Jacksonville,Florida,32216,South,Office Supplies,Binders,OFF-BI-10003712,0,0,3,4,0,0,0
5791,2/15/2023 0:00,First Class,Consumer,United States,Bakersfield,California,93309,West,Office Supplies,Fasteners,OFF-FA-10002280,40,40,7,2,280,-0.8,280
5792,2/1/2023 0:00,First Class,Consumer,United States,Bakersfield,California,93309,West,Furniture,Chairs,FUR-CH-10002961,70,70,1,4,70,-2.8,70
5793,7/15/2023 0:00,First Class,Consumer,United States,Bakersfield,California,93309,West,Office Supplies,Appliances,OFF-AP-10002578,90,100,2,2,180,18,200
5794,9/10/2022 0:00,First Class,Consumer,United States,Bakersfield,California,93309,West,Furniture,Furnishings,FUR-FU-10004848,40,50,1,3,40,8.5,50
5795,4/6/2022 0:00,First Class,Consumer,United States,Bakersfield,California,93309,West,Office Supplies,Binders,OFF-BI-10003364,50,50,2,3,100,-1.5,100
5796,8/18/2022 0:00,Second Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Storage,OFF-ST-10002615,1300,1400,9,4,11700,844,12600
5797,4/25/2022 0:00,Second Class,Consumer,United States,New York City,New York,10011,East,Furniture,Furnishings,FUR-FU-10000521,110,120,4,2,440,37.6,480
5798,6/12/2022 0:00,Second Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Labels,OFF-LA-10000121,20,20,3,5,60,-1,60
5799,1/3/2023 0:00,Second Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Paper,OFF-PA-10001289,80,80,2,4,160,-3.2,160
5800,3/4/2023 0:00,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Chairs,FUR-CH-10004495,340,420,2,5,680,139,840
5801,10/7/2023 0:00,First Class,Consumer,United States,El Paso,Texas,79907,Central,Technology,Phones,TEC-PH-10000895,520,580,4,2,2080,228.4,2320
5802,12/21/2022 0:00,First Class,Consumer,United States,El Paso,Texas,79907,Central,Office Supplies,Paper,OFF-PA-10000552,10,10,2,3,20,-0.3,20
5803,1/22/2022 0:00,First Class,Consumer,United States,Thousand Oaks,California,91360,West,Technology,Phones,TEC-PH-10000376,20,20,2,5,40,-1,40
5804,2/2/2023 0:00,Standard Class,Home Office,United States,Springfield,Ohio,45503,East,Office Supplies,Art,OFF-AR-10003504,10,10,3,5,30,-0.5,30
5805,9/3/2023 0:00,Standard Class,Corporate,United States,Dallas,Texas,75220,Central,Office Supplies,Storage,OFF-ST-10000943,50,60,4,2,200,38.8,240
5806,3/18/2023 0:00,Standard Class,Corporate,United States,Dallas,Texas,75220,Central,Furniture,Bookcases,FUR-BO-10003441,180,210,3,2,540,85.8,630
5807,6/27/2022 0:00,Second Class,Consumer,United States,Knoxville,Tennessee,37918,South,Office Supplies,Paper,OFF-PA-10002195,10,10,3,4,30,-0.4,30
5808,2/19/2023 0:00,Second Class,Consumer,United States,Knoxville,Tennessee,37918,South,Office Supplies,Appliances,OFF-AP-10001205,80,90,2,3,160,17.3,180
5809,7/4/2023 0:00,Second Class,Consumer,United States,Knoxville,Tennessee,37918,South,Office Supplies,Art,OFF-AR-10002987,20,30,2,3,40,19.1,60
5810,4/22/2023 0:00,Standard Class,Corporate,United States,Chattanooga,Tennessee,37421,South,Furniture,Furnishings,FUR-FU-10000723,110,130,4,5,440,73.5,520
5811,2/11/2022 0:00,Standard Class,Corporate,United States,San Diego,California,92037,West,Office Supplies,Paper,OFF-PA-10003127,90,110,4,4,360,75.6,440
5812,7/24/2022 0:00,Standard Class,Corporate,United States,San Diego,California,92037,West,Furniture,Furnishings,FUR-FU-10000747,80,90,2,2,160,18.2,180
5813,11/6/2022 0:00,Standard Class,Corporate,United States,San Diego,California,92037,West,Technology,Phones,TEC-PH-10001795,1270,1490,3,3,3810,615.3,4470
5814,1/31/2022 0:00,First Class,Home Office,United States,New York City,New York,10024,East,Office Supplies,Paper,OFF-PA-10003797,20,20,3,2,60,-0.4,60
5815,7/26/2023 0:00,First Class,Consumer,United States,Tampa,Florida,33614,South,Technology,Accessories,TEC-AC-10002718,10,10,1,3,10,-0.3,10
5816,7/12/2022 0:00,Same Day,Consumer,United States,Utica,New York,13501,East,Technology,Phones,TEC-PH-10002170,230,280,4,3,920,191.6,1120
5817,1/2/2022 0:00,Same Day,Consumer,United States,Utica,New York,13501,East,Office Supplies,Binders,OFF-BI-10001078,10,10,3,3,30,-0.3,30
5818,5/21/2022 0:00,Same Day,Consumer,United States,Utica,New York,13501,East,Office Supplies,Binders,OFF-BI-10001031,20,20,4,3,80,-0.6,80
5819,11/24/2022 0:00,Same Day,Consumer,United States,Utica,New York,13501,East,Office Supplies,Labels,OFF-LA-10001158,80,90,9,2,720,88.2,810
5820,3/9/2022 0:00,Same Day,Consumer,United States,Utica,New York,13501,East,Office Supplies,Labels,OFF-LA-10001613,10,10,4,5,40,-0.5,40
5821,8/11/2022 0:00,Standard Class,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Supplies,OFF-SU-10000157,200,240,2,3,400,72.8,480
5822,10/9/2022 0:00,Standard Class,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Appliances,OFF-AP-10004868,10,10,1,2,10,-0.2,10
5823,5/5/2023 0:00,Standard Class,Corporate,United States,San Francisco,California,94122,West,Furniture,Tables,FUR-TA-10001520,270,290,5,2,1350,94.2,1450
5824,10/11/2022 0:00,Standard Class,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Binders,OFF-BI-10001900,20,20,4,2,80,-0.4,80
5825,1/5/2022 0:00,Same Day,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Appliances,OFF-AP-10003971,20,30,3,3,60,29.1,90
5826,4/18/2022 0:00,Second Class,Home Office,United States,New York City,New York,10035,East,Office Supplies,Paper,OFF-PA-10000418,340,420,4,5,1360,299,1680
5827,1/22/2023 0:00,Second Class,Home Office,United States,New York City,New York,10035,East,Furniture,Chairs,FUR-CH-10004626,70,90,1,5,70,15.5,90
5828,1/31/2022 0:00,Second Class,Home Office,United States,New York City,New York,10035,East,Furniture,Chairs,FUR-CH-10004860,150,180,2,3,300,54.6,360
5829,11/3/2023 0:00,Second Class,Home Office,United States,New York City,New York,10035,East,Office Supplies,Art,OFF-AR-10003251,10,10,2,4,20,-0.4,20
5830,1/30/2022 0:00,Standard Class,Consumer,United States,Richmond,Indiana,47374,Central,Furniture,Tables,FUR-TA-10004575,530,580,2,2,1060,88.4,1160
5831,9/2/2022 0:00,Standard Class,Consumer,United States,Richmond,Indiana,47374,Central,Furniture,Chairs,FUR-CH-10004754,20,30,1,2,20,9.4,30
5832,1/29/2022 0:00,Standard Class,Consumer,United States,San Diego,California,92105,West,Technology,Accessories,TEC-AC-10003095,470,520,4,5,1880,174,2080
5833,12/5/2023 0:00,Standard Class,Consumer,United States,Concord,North Carolina,28027,South,Office Supplies,Labels,OFF-LA-10000262,10,10,3,5,30,-0.5,30
5834,12/12/2023 0:00,Standard Class,Consumer,United States,Concord,North Carolina,28027,South,Furniture,Chairs,FUR-CH-10002961,330,360,5,5,1650,132,1800
5835,1/13/2023 0:00,Standard Class,Consumer,United States,Miami,Florida,33178,South,Office Supplies,Binders,OFF-BI-10003876,50,60,5,4,250,47.6,300
5836,2/16/2023 0:00,Standard Class,Consumer,United States,Miami,Florida,33178,South,Office Supplies,Binders,OFF-BI-10002133,30,40,3,4,90,28.4,120
5837,9/27/2022 0:00,Standard Class,Consumer,United States,Miami,Florida,33178,South,Technology,Accessories,TEC-AC-10004396,60,70,5,4,300,47.2,350
5838,12/27/2023 0:00,Standard Class,Consumer,United States,Los Angeles,California,90036,West,Technology,Phones,TEC-PH-10004100,50,60,4,3,200,38.2,240
5839,8/30/2023 0:00,Standard Class,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Storage,OFF-ST-10000636,80,80,5,2,400,-1.6,400
5840,3/5/2023 0:00,Second Class,Home Office,United States,Arlington,Virginia,22204,South,Office Supplies,Paper,OFF-PA-10001972,30,30,5,2,150,-0.6,150
